"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Benardrick Mckinney",2018,"ILB","Hou",91.2973815202526,91.2973815202526,NA,NA,NA
"Aj Hawk",2012,"LB","Gnb",91.2567810952899,91.2567810952899,NA,NA,114
"Jared Allen",2012,"DE","Min",91.2358094712086,91.2358094712086,NA,NA,81.5
"Aldon Smith",2013,"LB","Sfo",91.2039323157877,91.2039323157877,NA,NA,56.75
"Wesley Woodyard",2018,"LB","Ten",91.2024851714822,91.2024851714822,NA,NA,NA
"Greg Zuerlein",2017,"K","Lar",91.2001027936063,113.491905610217,68.9082999769956,NA,182
"Daunte Culpepper",2009,"QB","Det",91.1958707916778,132.111741583356,50.28,NA,52.9
"Desmond Bishop",2011,"MLB","Gnb",91.1954867053,91.1954867053,NA,NA,126.5
"Justin Houston",2017,"LB","Kan",91.1636822720239,75.9440312107146,106.383333333333,NA,85.75
"Donnie Avery",2014,"WR","Kan",91.1340709549915,83.0368684057095,99.2312735042735,98,23.1
"Oj Atogwe",2009,"FS","Lar",91.0871556050015,91.0871556050015,NA,NA,91.5
"Frank Gore",2018,"RB","Mia",91.0537750642273,102.561325192682,85.3,85.3,NA
"Demarcus Ware",2010,"LB","Dal",91.044668836793,91.044668836793,NA,NA,119.25
"Visanthe Shiancoe",2011,"TE","Min",91.0137094792419,78.5274189584838,103.5,NA,76.9
"Jj Wilcox",2017,"DB","Pit",91.0125,NA,91.0125,NA,14.75
"Atl",2017,"DST","Atl",91,119.052467557722,91,91,99
"Chi",2016,"DST","Chi",91,123.97032513744,91,91,85
"Atl",2014,"DST","Atl",91,119.062761197923,91,91,103
"Dal",2014,"DST","Dal",91,118.125237962383,91,91,121
"Dan Amendola",2018,"WR","Mia",90.9943182942616,97.4886365885231,84.5,84.5,NA
"Jonathan Brown",2018,"WR","Bal",90.990437854351,95.680875708702,86.3,86.3,NA
"Steve Breaston",2012,"WR","Kan",90.983390868755,87.4826150708432,94.4841666666667,NA,10.9
"Roman Harper",2012,"SS","Nor",90.9572643369424,90.9572643369424,NA,NA,118.5
"Bart Scott",2010,"LB","Nyj",90.8957987591559,90.8957987591559,NA,NA,84.5
"Steve Johnson",2014,"WR","Sfo",90.8842535386993,95.449810496202,86.3186965811966,87.5,79
"Chandler Jones",2015,"DL","Nwe",90.8541956816587,72.6117246966507,109.096666666667,NA,88.5
"Antoine Bethea",2012,"FS","Ind",90.8433978141158,90.8433978141158,NA,NA,97
"Eric Weddle",2012,"FS","Sdg",90.8103731444797,90.8103731444797,NA,NA,125.25
"Blake Martinez",2017,"LB","Gnb",90.7641437058935,86.6116207451203,94.9166666666667,NA,147.25
"Kevin Burnett",2012,"LB","Mia",90.7584416010591,90.7584416010591,NA,NA,108.75
"Jermaine Kearse",2018,"WR","Nyj",90.7493165588686,102.198633117737,79.3,79.3,NA
"Scott Chandler",2014,"TE","Buf",90.7436012274151,91.3435486086765,90.1436538461538,95,91.2
"Antoine Winfield",2009,"LCB","Min",90.7244184278619,90.7244184278619,NA,NA,67.75
"Michael Jenkins",2010,"WR","Atl",90.7174558207736,104.434911641547,77,NA,83
"Brian Cushing",2013,"MLB","Hou",90.6981443829074,90.6981443829074,NA,NA,67
"Cortland Finnegan",2011,"CB","Ten",90.6871024700039,90.6871024700039,NA,NA,85.25
"Keith Brooking",2010,"LB","Dal",90.6165864101888,90.6165864101888,NA,NA,96.75
"Roy Helu",2013,"RB","Was",90.615440824515,102.30488164903,78.926,NA,92
"Ronnie Hillman",2014,"RB","Den",90.6032152115636,94.932478968024,88.0771666666667,88.8,91.8
"Tyvon Branch",2011,"SS","Oak",90.5553811652479,90.5553811652479,NA,NA,109.75
"Justin Tuck",2011,"DE","Nyg",90.5416215731975,90.5416215731975,NA,NA,50.5
"Charles Woodson",2012,"SS","Gnb",90.5214998525694,90.5214998525694,NA,NA,44.5
"Stevan Ridley",2011,"RB","Nwe",90.5175066407191,90.5175066407191,NA,NA,52.9
"Earl Thomas",2012,"FS","Sea",90.5126100548154,90.5126100548154,NA,NA,83.75
"Will Tye",2016,"TE","Nyg",90.5120967185992,93.840622008627,87.1835714285715,65.3,69.5
"Cj Anderson",2018,"RB","Car",90.4960269737136,87.2880809211409,92.1,92.1,NA
"Jason Mccourty",2013,"CB","Ten",90.476862751518,90.476862751518,NA,NA,73
"Caleb Sturgis",2017,"K","Phi",90.4765996301932,126.686557711174,90.4765996301932,NA,13
"Brandon Coleman",2015,"WR","Nor",90.4404649335398,61.1787632004129,119.702166666667,107.6,72.4
"Drew Bennett",2008,"WR","Lar",90.4,NA,90.4,NA,0.9
"Vontaze Burfict",2013,"LB","Cin",90.3756719650089,90.3756719650089,NA,NA,171.75
"Warrick Dunn",2008,"RB","Tam",90.3,NA,90.3,NA,147.1
"Jared Allen",2009,"DE","Min",90.228522693805,90.228522693805,NA,NA,115
"Eric Berry",2013,"SS","Kan",90.2256931484935,90.2256931484935,NA,NA,121
"Latavius Murray",2018,"RB","Min",90.1830065278763,97.3490195836289,86.6,86.6,NA
"Demeco Ryans",2012,"MLB","Phi",90.1541322688085,90.1541322688085,NA,NA,121.75
"Will Compton",2017,"LB","Was",90.1354765986903,86.3876198640474,93.8833333333333,NA,21.25
"Joshua Brown",2016,"K","Nyg",90.1233507902052,125.949037839863,90.1233507902052,NA,46
"Akeem Ayers",2013,"LB","Ten",90.1024286072281,90.1024286072281,NA,NA,58.75
"Jalen Richard",2017,"RB","Oak",90.098010022933,90.6060688843253,101.887961184474,77.8,74.6
"Craig Robertson",2017,"LB","Nor",90.0788741250867,90.4994149168402,89.6583333333333,NA,94
"Kam Chancellor",2014,"DB","Sea",90.0687332809569,90.0687332809569,NA,NA,80.75
"Devin Mccourty",2012,"LCB","Nwe",90.0358317569527,90.0358317569527,NA,NA,115.75
"Deangelo Hall",2013,"LCB","Was",90.0328890586002,90.0328890586002,NA,NA,114
"Bryant Johnson",2009,"WR","Det",90.0154943659272,86.0309887318544,94,NA,77.2
"Buf",2018,"DST","Buf",90,125.636563620299,90,90,NA
"Bal",2016,"DST","Bal",90,124.257260474702,90,90,129
"Marty Booker",2008,"WR","Chi",90,NA,90,NA,40.4
"Eddie Pleasant",2015,"DB","Hou",89.95,18.9423599065393,89.95,NA,43.75
"Donta Hightower",2017,"LB","Nwe",89.9236440405044,83.6972880810089,96.15,NA,18
"Demario Davis",2014,"LB","Nyj",89.913508153099,89.913508153099,NA,NA,115.75
"Demario Davis",2017,"LB","Nyj",89.8457681697147,90.3165363394294,89.375,NA,141
"Braylon Edwards",2011,"WR","Sfo",89.8134592389133,89.8134592389133,NA,NA,25.6
"Keith Brooking",2009,"LB","Dal",89.7809879990256,89.7809879990256,NA,NA,105.5
"Nelson Agholor",2016,"WR","Phi",89.7729776026345,91.123098062412,88.4228571428571,82.6,67.9
"Patrick Peterson",2012,"LCB","Ari",89.7491729403775,89.7491729403775,NA,NA,95.65
"Tj Ward",2014,"DB","Den",89.7329967421901,89.7329967421901,NA,NA,88.5
"Benardrick Mckinney",2016,"LB","Hou",89.6693366412827,81.4470066158988,97.8916666666666,NA,124.5
"Reggie Nelson",2015,"DB","Cin",89.6291357070842,79.6516047475016,99.6066666666667,NA,107.5
"Kam Chancellor",2015,"DB","Sea",89.5866666666667,NA,89.5866666666667,NA,72.5
"Prince Amukamara",2015,"DB","Nyg",89.5369415885098,72.1555498436862,106.918333333333,NA,73.75
"Kyle Rudolph",2016,"TE","Min",89.5284663129521,76.4212381814599,102.635694444444,81.7,167.5
"Greg Camarillo",2009,"WR","Mia",89.5174438974616,81.9348877949232,97.1,NA,80.2
"Roman Harper",2010,"SS","Nor",89.514172234427,89.514172234427,NA,NA,124.25
"Kevin Walter",2008,"WR","Hou",89.5,NA,89.5,NA,170.2
"Justin Mccareins",2008,"WR","Ten",89.5,NA,89.5,NA,53
"Joey Bosa",2017,"DL","Sdg",89.4966357450107,75.5182714900215,103.475,NA,111.75
"Melvin Ingram",2016,"LB","Sdg",89.4541156143027,79.274897895272,99.6333333333334,NA,93.5
"Sean Weatherspoon",2012,"LB","Atl",89.4289506215044,89.4289506215044,NA,NA,104.75
"Terrell Suggs",2009,"LB","Bal",89.4247390773407,89.4247390773407,NA,NA,76.25
"Nigel Bradham",2017,"LB","Phi",89.4122305937996,87.8077945209326,91.0166666666667,NA,92
"Ha Ha Clinton Dix",2015,"DB","Gnb",89.3925156354314,82.6025312708629,96.1825,NA,112
"Dawan Landry",2011,"S","Jax",89.2693142587361,89.2693142587361,NA,NA,100.75
"Rashad Jennings",2009,"RB","Jax",89.2569562423075,116.613912484615,61.9,NA,44.3
"Andrew Franks",2016,"K","Mia",89.2517324220589,107.919970076534,70.5834947675833,NA,93
"Donte Moncrief",2018,"WR","Jax",89.225471788492,96.3509435769841,82.1,82.1,NA
"Aaron Brown",2009,"WR","Det",89.2006597465679,89.2006597465679,NA,NA,32
"Michael Williams",2010,"WR","Tam",89.1460434762887,89.1460434762887,NA,NA,190.9
"Matthew Jones",2015,"RB","Was",89.1452038216997,102.500112148626,86.935499316473,78,104.9
"Cadillac Williams",2011,"RB","Lar",89.1233607590346,89.1233607590346,NA,NA,56.4
"Earl Thomas",2011,"FS","Sea",89.1021958338791,89.1021958338791,NA,NA,106.5
"Jermaine Gresham",2014,"TE","Cin",89.0860128413774,99.5811795289086,78.5908461538462,76.7,107
"Kurt Coleman",2017,"DB","Car",89.0543193107391,79.7669719548115,98.3416666666667,NA,69
"Marshon Lattimore",2018,"CB","Nor",89.0384853685476,89.0384853685476,NA,NA,NA
"Cin",2017,"DST","Cin",89,131.358243549308,89,89,97
"Mia",2017,"DST","Mia",89,121.856315252007,89,89,91
"Nor",2017,"DST","Nor",89,113.444772169151,89,89,150
"Ind",2016,"DST","Ind",89,119.809762747139,89,89,87
"Yeremiah Bell",2010,"SS","Mia",88.9825142037819,88.9825142037819,NA,NA,117
"Derek Anderson",2009,"QB","Cle",88.9692302514041,146.198460502808,31.74,NA,48.32
"Michael Wilhoite",2015,"LB","Sfo",88.94,NA,88.94,NA,80.75
"Benjamin Heeney",2016,"LB","Oak",88.9344742468365,74.1689484936729,103.7,NA,14
"Albert Wilson",2018,"WR","Mia",88.9251932943474,70.9503865886948,106.9,106.9,NA
"Carlos Dunlap",2015,"DL","Cin",88.9208802337475,77.6134271341616,100.228333333333,NA,100.25
"Jacob Tamme",2016,"TE","Atl",88.8555334728059,92.3603526598974,85.3507142857143,96.3,50
"Tavon Austin",2015,"WR","Lar",88.8034928318022,71.520597773467,106.086387890137,67.9,174.7
"Vontaze Burfict",2018,"LB","Cin",88.7738424949679,88.7738424949679,NA,NA,NA
"Phillip Dorsett",2016,"WR","Ind",88.7724817584544,60.6227599378326,116.922203579076,125.2,82.3
"Derrick Johnson",2010,"RILB","Kan",88.7444626808774,88.7444626808774,NA,NA,150.25
"Glen Coffee",2009,"RB","Sfo",88.7285495850938,121.857099170188,55.6,NA,41.7
"Paul Worrilow",2014,"LB","Atl",88.7193598843142,88.7193598843142,NA,NA,129
"Lance Briggs",2012,"LB","Chi",88.6946774282109,88.6946774282109,NA,NA,129.25
"Rodney Mcleod",2016,"DB","Phi",88.6916666666666,NA,88.6916666666666,NA,100.75
"Antrel Rolle",2014,"DB","Nyg",88.6908257210748,88.6908257210748,NA,NA,101.75
"Dannell Ellerbe",2013,"LB","Mia",88.6837019113206,88.6837019113206,NA,NA,105
"Darron Lee",2017,"LB","Nyj",88.6833665087362,86.2750663508058,91.0916666666666,NA,103.5
"Larry Donnell",2015,"TE","Nyg",88.6690586940066,69.2982729435688,108.039844444444,101.1,48.8
"Antoine Bethea",2017,"DB","Ari",88.6550168810483,82.1183670954298,95.1916666666667,NA,80.75
"Trent Taylor",2018,"WR","Sfo",88.6476691220729,102.095338244146,75.2,75.2,NA
"Connor Barwin",2015,"LB","Phi",88.646536103691,75.4364055407154,101.856666666667,NA,77
"Matthew Hasselbeck",2012,"QB","Ten",88.6366991283376,119.765898256675,57.5075,NA,81.48
"Kevin Burnett",2013,"LB","Oak",88.632671446874,88.632671446874,NA,NA,130
"Yeremiah Bell",2011,"SS","Mia",88.6125849765376,88.6125849765376,NA,NA,106.75
"Dj Moore",2018,"WR","Car",88.5840046315777,73.1680092631554,104,104,NA
"Andra Davis",2009,"LB","Den",88.5780266427163,88.5780266427163,NA,NA,98.75
"Eli Rogers",2017,"WR","Pit",88.5624418015103,87.2192169363539,89.9056666666667,72.5,29.9
"Michael Thomas",2016,"WR","Nor",88.5398678137778,58.2577911831112,118.821944444444,128.3,209.7
"Will Moore",2014,"DB","Atl",88.5356528202497,88.5356528202497,NA,NA,25
"Spencer Ware",2018,"RB","Kan",88.5265969090343,97.5797907271029,84,84,NA
"Ricky Seals Jones",2018,"WR","Ari",88.5119826509735,83.9239653019469,93.1,93.1,NA
"Dwayne Bowe",2015,"WR","Cle",88.506193678747,53.3989206908272,123.613466666667,121.7,7.8
"Julius Thomas",2017,"TE","Mia",88.4744371852351,75.9245688149146,101.024305555556,96.1,77.3
"Zach Cunningham",2018,"OLB","Hou",88.4659348058247,88.4659348058247,NA,NA,NA
"Patrick Peterson",2013,"LCB","Ari",88.446141638895,88.446141638895,NA,NA,69.93
"Chris Thompson",2016,"RB","Was",88.4399012761581,81.3550609713314,92.7646428571428,91.2,123
"Earl Thomas",2016,"DB","Sea",88.4068481516976,79.6720296367286,97.1416666666666,NA,50.5
"Mark Barron",2014,"LCB","Lar/tam",88.3862419460158,88.3862419460158,NA,NA,77.5
"Jamie Collins",2016,"LB","Cle/nwe",88.3736287726357,88.3736287726357,NA,NA,122
"Jordan Cameron",2016,"TE","Mia",88.3263221191176,83.6559775715685,92.9966666666667,76.1,16
"Kurt Coleman",2016,"DB","Car",88.2960156592141,73.2753646517614,103.316666666667,NA,110.5
"Takeo Spikes",2012,"LB","Sdg",88.2714062173418,88.2714062173418,NA,NA,71.25
"Tevin Coleman",2016,"RB","Atl",88.2616099036536,63.2328108343496,93.6520188766114,107.9,175.6
"Louis Delmas",2011,"FS","Det",88.2295042298086,88.2295042298086,NA,NA,50
"Tyvon Branch",2010,"SS","Oak",88.2094053842273,88.2094053842273,NA,NA,120.75
"Todd Heap",2010,"TE","Bal",88.1880655513834,74.9761311027668,101.4,NA,109.9
"Cortland Finnegan",2013,"LCB","Lar",88.1789327202978,88.1789327202978,NA,NA,29.25
"Daryl Smith",2012,"","Jax",88.1101486873697,88.1101486873697,NA,NA,5.5
"Barry Church",2014,"DB","Dal",88.1078835326841,88.1078835326841,NA,NA,107.5
"Jared Allen",2010,"DE","Min",88.0916042741212,88.0916042741212,NA,NA,108.5
"Kendall Wright",2016,"WR","Ten",88.0808564670881,85.4698744010618,90.6918385331144,85.2,75.6
"Donte Whitner",2015,"DB","Cle",88.0770050464209,78.0156767595085,98.1383333333333,NA,81.25
"Jason Pierre Paul",2012,"DE","Nyg",88.0372054956981,88.0372054956981,NA,NA,96
"Dan Trevathan",2017,"LB","Chi",88.0274730781157,88.6049461562314,87.45,NA,91.75
"Nor",2015,"DST","Nor",88,121.062336023849,88,88,82
"Leon Washington",2008,"RB","Nyj",88,NA,88,NA,155.8
"Roman Harper",2009,"SS","Nor",87.9704756086868,87.9704756086868,NA,NA,115.25
"Tyrann Mathieu",2015,"DB","Ari",87.9561675559287,70.7448351118575,105.1675,NA,132.25
"Alterraun Verner",2015,"DB","Tam",87.9372931618539,82.4895863237078,93.385,NA,60.5
"Darrelle Revis",2009,"LCB","Nyj",87.9360765159511,87.9360765159511,NA,NA,94.5
"Jairus Byrd",2012,"FS","Buf",87.9290916252408,87.9290916252408,NA,NA,107.25
"Anthony Armstrong",2011,"WR","Was",87.9182145315959,109.836429063192,66,NA,27.7
"Jerry Porter",2008,"WR","Jax",87.9,NA,87.9,NA,29.6
"Mason Foster",2016,"LB","Was",87.8804917751982,76.9193168837297,98.8416666666667,NA,122.5
"Mason Foster",2017,"LB","Was",87.8598082307185,92.4529497947704,83.2666666666666,NA,35
"Michael Williams",2014,"","Buf",87.851442123109,74.302884246218,101.4,101.4,24.2
"Charles Tillman",2012,"RCB","Chi",87.839433274113,87.839433274113,NA,NA,153.25
"Stephen Hill",2013,"WR","Nyj",87.7996735485471,78.4526804304275,97.1466666666666,NA,50.2
"Devin Hester",2011,"WR","Chi",87.7561122542211,92.1122245084423,83.4,NA,73.3
"Rey Maualuga",2011,"MLB","Cin",87.7522596832172,87.7522596832172,NA,NA,91.25
"Von Miller",2014,"LB","Den",87.7507961425509,87.7507961425509,NA,NA,95.5
"Ladell Betts",2009,"RB","Was",87.7159161392092,87.7159161392092,NA,NA,59.4
"Richard Sherman",2013,"LCB","Sea",87.7089759998982,87.7089759998982,NA,NA,88
"Antwaan Randle El",2008,"WR","Was",87.7,NA,87.7,NA,116.14
"Julian Edelman",2010,"WR","Nwe",87.6829623010725,79.8659246021451,95.5,NA,19.5
"Trumaine Johnson",2016,"DB","Lar",87.65763307781,81.0069328222866,94.3083333333333,NA,66.25
"Isaac Redman",2013,"RB","Pit",87.6095274547201,100.223721576107,74.9953333333333,NA,4.6
"Kam Chancellor",2017,"DB","Sea",87.6084553156376,77.8502439646085,97.3666666666667,NA,48.5
"Keith Brooking",2011,"LB","Dal",87.604338849715,87.604338849715,NA,NA,44
"Damian Williams",2012,"WR","Ten",87.5958837550983,114.558434176863,60.6333333333333,NA,47.4
"Colin Mccarthy",2013,"MLB","Ten",87.5856846904998,87.5856846904998,NA,NA,55.75
"Bart Scott",2011,"LB","Nyj",87.5747466965732,87.5747466965732,NA,NA,81.75
"Thomas Davis",2011,"LB","Car",87.5632513801196,87.5632513801196,NA,NA,11
"Andra Davis",2010,"MLB","Buf",87.5597281676469,87.5597281676469,NA,NA,37.75
"Knile Davis",2014,"RB","Kan",87.5276792041156,93.1296765012356,90.9533611111111,78.5,113
"Geno Hayes",2011,"LB","Tam",87.5012503726357,87.5012503726357,NA,NA,72.25
"Carlos Dunlap",2016,"DL","Cin",87.4897165043429,77.9794330086857,97.0000000000001,NA,77
"James Jones",2011,"WR","Gnb",87.4719647599374,78.4439295198748,96.5,NA,124.5
"Anthony Gonzalez",2010,"WR","Ind",87.4655161380045,94.2310322760091,80.7,NA,9.2
"Chris Carson",2018,"RB","Sea",87.4282683668831,103.284805100649,79.5,79.5,NA
"James Ihedigbo",2015,"DB","Det",87.4080733020502,72.6061466041004,102.21,NA,75.25
"Tj Ward",2015,"DB","Den",87.3915819885355,80.583163977071,94.2,NA,72.5
"Austin Seferian Jenkins",2018,"TE","Jax",87.3864728787787,76.9729457575575,97.8,97.8,NA
"Khalil Mack",2018,"OLB","Oak",87.3464705371147,87.3464705371147,NA,NA,NA
"Nick Collins",2009,"FS","Gnb",87.3150348711086,87.3150348711086,NA,NA,86
"Jordan Matthews",2014,"WR","Phi",87.2579948191682,66.7045580144048,107.811431623932,109,168.7
"Jonathan Beck",2011,"QB","Was",87.2502831789187,102.980566357837,71.52,NA,54.62
"Kam Chancellor",2016,"DB","Sea",87.2343600300537,76.0353867267741,98.4333333333334,NA,86
"Chad Henne",2013,"QB","Jax",87.2145013749014,100.973002749803,73.456,NA,175.34
"Lance Moore",2014,"WR","Pit",87.2128364591847,78.1197370209336,96.3059358974359,95.4,38.8
"Sam Barrington",2015,"LB","Gnb",87.2114211785821,75.4661756904975,98.9566666666667,NA,1
"Kj Wright",2018,"LB","Sea",87.1994869139495,87.1994869139495,NA,NA,NA
"Eric Reid",2014,"DB","Sfo",87.1697909929888,87.1697909929888,NA,NA,53.25
"Sean Weatherspoon",2013,"LB","Atl",87.1484444030999,87.1484444030999,NA,NA,43.75
"Antoine Bethea",2014,"DB","Sfo",87.1093045018198,87.1093045018198,NA,NA,114.5
"Sidney Rice",2008,"WR","Min",87.1,NA,87.1,NA,45.6
"Antoine Bethea",2010,"FS","Ind",87.0948536285401,87.0948536285401,NA,NA,103
"Davante Adams",2016,"WR","Gnb",87.088280519587,81.6069896106026,92.5695714285714,98.3,207.2
"Marcedes Lewis",2009,"TE","Jax",87.0843617939385,75.168723587877,99,NA,79.8
"Andre Williams",2015,"RB","Nyg",87.0118700593376,103.331496841708,76.5041133363047,81.2,32.9
"Sdg",2015,"DST","Sdg",87,129.649670826834,87,87,93
"Benjamin Watson",2008,"TE","Nwe",87,NA,87,NA,41.9
"Lj Smith",2008,"TE","Phi",87,NA,87,NA,66.3
"Mark Clayton",2008,"WR","Bal",87,NA,87,NA,127.38
"Antrel Rolle",2015,"DB","Chi",86.965618087725,81.2929028421167,92.6383333333333,NA,33
"Jamal Adams",2018,"SS","Nyj",86.9312685499684,86.9312685499684,NA,NA,NA
"David Hawthorne",2015,"LB","Nor",86.9236140001721,84.4372280003443,89.41,NA,36.5
"Lawrence Timmons",2009,"RILB","Pit",86.9025804661238,86.9025804661238,NA,NA,102.5
"Tyvon Branch",2013,"SS","Oak",86.8994956440917,86.8994956440917,NA,NA,7
"Justin Durant",2009,"LB","Jax",86.8972863528094,86.8972863528094,NA,NA,102.75
"Kerry Rhodes",2009,"S","Nyj",86.8809005543857,86.8809005543857,NA,NA,80.75
"Brandon Marshall",2018,"WR","Sea",86.8678967361001,88.7357934722001,85,85,NA
"Karl Joseph",2017,"DB","Oak",86.8408679353206,73.0984025373079,100.583333333333,NA,84.75
"Clay Matthews",2011,"LOLB","Gnb",86.8088154087364,86.8088154087364,NA,NA,94.25
"Quintin Mikell",2011,"FS","Lar",86.7911705400035,86.7911705400035,NA,NA,115.5
"Jaylon Smith",2018,"OLB","Dal",86.7900356643503,86.7900356643503,NA,NA,NA
"Deandre Levy",2012,"LB","Det",86.7570281326728,86.7570281326728,NA,NA,85.75
"Ryan Kerrigan",2012,"LOLB","Was",86.7079011754562,86.7079011754562,NA,NA,95
"Marcus Peters",2017,"DB","Kan",86.7064548614345,83.5212430562024,89.8916666666667,NA,87.25
"Tony Jefferson",2015,"DB","Ari",86.6885301430605,69.8945602861209,103.4825,NA,101
"Demarcus Ware",2012,"LB","Dal",86.6581436534399,86.6581436534399,NA,NA,94.25
"Duke Johnson",2015,"RB","Cle",86.6554233836406,40.5610034842551,109.905266666667,109.5,133.8
"Steve Breaston",2011,"WR","Kan",86.6265142874694,98.6530285749388,74.6,NA,123.5
"Antonio Morrison",2018,"ILB","Ind",86.6247948647573,86.6247948647573,NA,NA,NA
"Antoine Bethea",2016,"DB","Sfo",86.6220904317092,69.2108475300851,104.033333333333,NA,114.75
"Jovan Belcher",2011,"LILB","Kan",86.5885565714076,86.5885565714076,NA,NA,76.5
"Paris Lenon",2012,"LB","Ari",86.5837560094924,86.5837560094924,NA,NA,104.75
"Richard Rodgers",2016,"TE","Gnb",86.5752442214637,104.736877331816,68.4136111111111,89.5,54.1
"Dwayne Allen",2014,"TE","Ind",86.5732975263163,66.1214540269915,107.025141025641,109.5,102
"Jacquizz Rodgers",2012,"RB","Atl",86.5634882369757,86.9603098072847,86.1666666666666,NA,114.9
"Tyrann Mathieu",2014,"DB","Ari",86.5574880317851,86.5574880317851,NA,NA,45.75
"Shane Vereen",2012,"RB","Nwe",86.53673271227,80.7159654245399,92.3575,NA,66
"Trey Burton",2018,"TE","Chi",86.5243273524482,67.6486547048963,105.4,105.4,NA
"Cairo Santos",2014,"K","Kan",86.5198863636364,NA,86.5198863636364,NA,123
"Tahir Whitehead",2017,"LB","Det",86.5175933750745,83.085186750149,89.95,NA,117.25
"Tyrann Mathieu",2018,"CB","Hou",86.5156374697332,86.5156374697332,NA,NA,NA
"Jacoby Jones",2010,"WR","Hou",86.4927239983691,65.9854479967382,107,NA,100.4
"Antoine Bethea",2011,"FS","Ind",86.4531786817033,86.4531786817033,NA,NA,123
"Jovan Belcher",2012,"LILB","Kan",86.409871435667,86.409871435667,NA,NA,38
"Mark Barron",2013,"SS","Tam",86.4030219486302,86.4030219486302,NA,NA,98.5
"Chandler Catanzaro",2014,"K","Ari",86.3986742424242,NA,86.3986742424242,NA,130
"Antoine Bethea",2009,"FS","Ind",86.319859772604,86.319859772604,NA,NA,110
"Geno Hayes",2010,"LB","Tam",86.3024504808864,86.3024504808864,NA,NA,114.75
"James Anderson",2011,"LB","Car",86.286458989973,86.286458989973,NA,NA,151.25
"Aaron Donald",2016,"DL","Lar",86.2741222651583,71.3565778636499,101.191666666667,NA,80.5
"Zay Jones",2018,"WR","Buf",86.2704548749559,73.5409097499119,99,99,NA
"Calais Campbell",2015,"DL","Ari",86.2662507520041,74.8325015040082,97.7,NA,80.5
"Reggie Nelson",2016,"DB","Oak",86.2657694974027,77.7065389948054,94.825,NA,86.25
"Cordarrelle Patterson",2015,"WR","Min",86.231287034825,64.6942268474278,107.768347222222,72.3,15.5
"Deangelo Hall",2009,"CB","Was",86.2183886641426,86.2183886641426,NA,NA,74.5
"Michael Clayton",2009,"WR","Tam",86.1947952723403,84.3895905446805,88,NA,37
"Tj Ward",2016,"DB","Den",86.1528471227297,76.5640275787929,95.7416666666666,NA,102.25
"Travis Benjamin",2017,"WR","Sdg",86.1305934585596,91.637853583786,80.6233333333333,72.3,113.3
"Anthony Fasano",2009,"TE","Mia",86.1070941587407,73.2141883174814,99,NA,57.4
"Deangelo Hall",2014,"DB","Was",86.0923312427094,86.0923312427094,NA,NA,20
"Ron Parker",2016,"DB","Kan",86.0797991516985,75.1429316367303,97.0166666666667,NA,73.25
"Deji Karim",2011,"RB","Jax",86.0548363745772,81.7096727491545,90.4,NA,32
"Oj Atogwe",2010,"FS","Lar",86.0546787548649,86.0546787548649,NA,NA,99.25
"James Starks",2011,"RB","Gnb",86.0459511664948,73.6919023329897,98.4,NA,97.9
"Troy Polamalu",2011,"SS","Pit",86.0295199483424,86.0295199483424,NA,NA,103.5
"Chaz Schilens",2010,"WR","Oak",86.0219802429494,105.343960485899,66.7,NA,12.5
"Manti Teo",2014,"LB","Sdg",86.0114539517626,86.0114539517626,NA,NA,60.75
"Det",2016,"DST","Det",86,120.957504096187,86,86,86
"Oak",2014,"DST","Oak",86,116.919850945261,86,86,61
"Brandon Jackson",2009,"RB","Gnb",85.9436794607797,96.0873589215594,75.8,NA,58.3
"Jonathan Beason",2015,"LB","Nyg",85.9292685581479,69.7668704496292,102.091666666667,NA,14.5
"Javon Ringer",2010,"RB","Ten",85.8910323999093,99.2820647998185,72.5,NA,43.8
"Stephen Tulloch",2009,"MLB","Ten",85.8835710955039,85.8835710955039,NA,NA,120
"Richard Rodgers",2015,"TE","Gnb",85.8717589723343,86.7429846113353,85.0005333333333,88.2,129.1
"Joey Bosa",2018,"DE","Sdg",85.8704288166262,85.8704288166262,NA,NA,NA
"Ezekiel Ansah",2016,"DL","Det",85.8656920619541,72.4313841239083,99.3,NA,37
"Oj Atogwe",2011,"FS","Was",85.8602206629225,85.8602206629225,NA,NA,64
"Michael Adams",2016,"DB","Ind",85.8536423571488,73.4656180476309,98.2416666666666,NA,90
"Daryl Smith",2011,"LB","Jax",85.822159177374,85.822159177374,NA,NA,117
"Lamarr Woodley",2011,"LOLB","Pit",85.799356843606,85.799356843606,NA,NA,61.75
"Bernard Pollard",2012,"SS","Bal",85.7833275805868,85.7833275805868,NA,NA,100.25
"Jared Cook",2017,"TE","Oak",85.7635795585541,60.3950757837748,111.132083333333,107.6,105.8
"Zach Brown",2016,"LB","Buf",85.7599379898153,80.3698759796305,91.15,NA,155.75
"Brandon Spikes",2011,"LB","Nwe",85.7342124850397,85.7342124850397,NA,NA,42
"Jerick Mckinnon",2015,"RB","Min",85.7282517535266,115.095419590575,73.2893356700047,68.8,72.9
"Tyrann Mathieu",2017,"DB","Ari",85.692448263001,73.8182298593354,97.5666666666666,NA,95.5
"Evan Royster",2012,"RB","Was",85.6819730096192,86.8389460192384,84.525,NA,39.2
