"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Kenny Stills",2016,"WR","Mia",121.92148209348,137.777440377436,106.065523809524,98.2,168.6
"Charles Clay",2016,"TE","Buf",121.92097473499,126.336949469981,117.505,117.1,136.2
"Zay Jones",2017,"WR","Buf",121.856793741623,120.174016054675,123.539571428571,120.6,70.6
"Justin Tucker",2015,"K","Bal",121.829793275676,141.384172619344,102.275413932009,NA,147
"Kevin White",2017,"WR","Chi",121.820318426753,110.258610011873,133.382026841634,125,2.6
"Brandon Lafell",2015,"WR","Nwe",121.771294880052,123.100786982326,120.441802777778,81.2,89.4
"Dan Amendola",2012,"WR","Lar",121.754487850785,112.83397570157,130.675,NA,144.4
"Kyle Orton",2008,"QB","Chi",121.74,NA,121.74,NA,195.78
"Jason Myers",2018,"K","Sea",121.732722613624,121.732722613624,NA,NA,NA
"Darrius Heyward Bey",2013,"WR","Ind",121.573297710594,136.648595421188,106.498,NA,68.5
"Brian Hartline",2011,"WR","Mia",121.522674989289,155.145349978578,87.9,NA,96.8
"Nick Novak",2013,"K","Sdg",121.456887824438,121.456887824438,NA,NA,162
"Phil Dawson",2014,"K","Sfo",121.401157581766,135.087173747571,107.715141415961,NA,126
"Steven Hauschka",2013,"K","Sea",121.392975840741,121.392975840741,NA,NA,160
"Matthew Cassel",2014,"QB","Min",121.355978544683,124.974192044306,132.533743589744,106.56,26.8
"Javon Walker",2008,"WR","Oak",121.3,NA,121.3,NA,40.6
"Derrius Guice",2018,"RB","Was",121.278454329155,137.035362987466,113.4,113.4,NA
"Joshua Lambo",2018,"K","Jax",121.25858982798,121.25858982798,NA,NA,NA
"Fred Davis",2013,"TE","Was",121.227538425848,130.983076851696,111.472,NA,20
"Alec Ogletree",2014,"LB","Lar",121.214297190476,121.214297190476,NA,NA,130.5
"Benjamin Tate",2014,"RB","Cle/min",121.154267856367,121.154267856367,NA,NA,76.1
"Telvin Smith",2016,"LB","Jax",121.141753811212,106.183507622424,136.1,NA,138
"Alec Ogletree",2016,"LB","Lar",121.096021223693,102.258709114053,139.933333333333,NA,144
"Garrett Hartley",2013,"K","Nor",121.088754798342,121.088754798342,NA,NA,118
"Robbie Gould",2012,"K","Chi",121.078218451676,121.078218451676,NA,NA,107
"Greg Olsen",2010,"TE","Chi",121.064046485295,133.32809297059,108.8,NA,109.4
"James Laurinaitis",2011,"MLB","Lar",121.032318653057,121.032318653057,NA,NA,152
"Aj Green",2011,"WR","Cin",121.005595259561,115.511190519123,126.5,NA,218
"Ted Ginn",2018,"WR","Nor",121.004809661605,136.509619323211,105.5,105.5,NA
"Antonio Gates",2013,"TE","Sdg",121.002007919048,111.490015838096,130.514,NA,184.2
"Den",2016,"DST","Den",121,137.886688994653,121,121,153
"Chris Henry",2009,"WR","Cin",121,NA,121,NA,47.6
"Dan Bailey",2018,"K","Dal",120.989678695824,120.989678695824,NA,NA,NA
"Toby Gerhart",2012,"RB","Min",120.965523472192,115.463546944383,126.4675,NA,54.4
"Joshua Brown",2013,"K","Nyg",120.958374351599,120.958374351599,NA,NA,109
"Paul Richardson",2018,"WR","Was",120.904520510031,125.409041020061,116.4,116.4,NA
"Mason Crosby",2015,"K","Gnb",120.887173245898,137.963305686877,103.811040804919,NA,131
"Brian Hartline",2015,"WR","Cle",120.751020241028,136.345529370945,105.156511111111,87.1,110.3
"Felix Jones",2012,"RB","Dal",120.722407008639,129.144814017278,112.3,NA,119.4
"Dan Bailey",2015,"K","Dal",120.696901389388,139.301905790886,102.091896987891,NA,131
"Lavonte David",2013,"LB","Tam",120.696364764456,120.696364764456,NA,NA,193.25
"Todd Heap",2011,"TE","Ari",120.638409930778,112.276819861556,129,NA,58.3
"Brandon Mcmanus",2018,"K","Den",120.636732834869,120.636732834869,NA,NA,NA
"Chandler Catanzaro",2018,"K","Tam",120.636732834869,120.636732834869,NA,NA,NA
"James Laurinaitis",2014,"LB","Lar",120.634136481472,120.634136481472,NA,NA,112.25
"Eddie Royal",2010,"WR","Den",120.607331163998,123.714662327997,117.5,NA,143.8
"Alexander Henery",2013,"K","Phi",120.550935455528,120.550935455528,NA,NA,124
"Alexander Henery",2012,"K","Phi",120.506644326857,120.506644326857,NA,NA,118
"Jared Cook",2012,"TE","Ten",120.445339335857,105.498178671713,135.3925,NA,118.3
"Michael Nugent",2012,"K","Cin",120.43289282688,120.43289282688,NA,NA,101
"Jonathan Stewart",2009,"RB","Car",120.4,NA,120.4,NA,207.2
"Kevin Walter",2011,"WR","Hou",120.379239248032,127.158478496064,113.6,NA,104.4
"Giovani Bernard",2017,"RB","Cin",120.331731615476,137.948885322618,114.84630952381,108.2,151.7
"Andre Brown",2013,"RB","Nyg",120.202,NA,120.202,NA,91.5
"Brent Celek",2009,"TE","Phi",120.2,NA,120.2,NA,221.1
"Fred Taylor",2009,"RB","Nwe",120.2,NA,120.2,NA,52.6
"Chris Boswell",2016,"K","Pit",120.118033506626,140.157376010964,100.078691002289,NA,111
"Joseph Randle",2015,"RB","Dal",120.081226007475,72.255489133537,143.788188888889,144.2,74.1
"Ryan Shazier",2017,"LB","Pit",120.077993002133,106.322652670933,133.833333333333,NA,108.25
"Ari",2017,"DST","Ari",120,126.840933375182,120,120,112
"Derrick Johnson",2013,"RILB","Kan",119.943678887551,119.943678887551,NA,NA,135.75
"Steven Hauschka",2014,"K","Sea",119.912298917037,134.800548806178,105.024049027895,NA,150
"Justin Tucker",2017,"K","Bal",119.890433709073,133.333222738526,106.44764467962,NA,165
"Will Fuller",2017,"WR","Hou",119.846185251389,166.724870502777,72.9675,64.6,113.2
"Tajae Sharpe",2016,"WR","Ten",119.717337219688,132.724091106044,106.710583333333,107,105.3
"Adam Vinatieri",2014,"K","Ind",119.654179986369,135.157305382167,104.151054590571,NA,153
"Jeremy Hill",2017,"RB","Cin",119.623505908418,165.128127912555,104.642389812697,89.1,17.2
"Bobby Wagner",2016,"LB","Sea",119.572378250187,110.203089833708,128.941666666667,NA,153.5
"Bryant Johnson",2008,"WR","Sfo",119.5,NA,119.5,NA,117.6
"Corey Davis",2017,"WR","Ten",119.486125038372,118.019250076744,120.953,120.5,69.5
"Cj Mosley",2018,"ILB","Bal",119.464414737279,119.464414737279,NA,NA,NA
"Jermaine Gresham",2011,"TE","Cin",119.455641832419,117.911283664838,121,NA,149.6
"Matthew Bryant",2017,"K","Atl",119.432180534884,131.542430969954,107.321930099815,NA,162
"Matthew Bryant",2014,"K","Atl",119.379672849466,136.663610925231,102.095734773701,NA,149
"Zach Ertz",2015,"TE","Phi",119.320307237514,115.946887202301,122.693727272727,124.3,170.3
"Michael Wallace",2016,"WR","Bal",119.285547876842,116.154923721491,122.416172032193,126.3,200.8
"Jerrell Freeman",2014,"LB","Ind",119.26285556741,119.26285556741,NA,NA,89.25
"Jacquizz Rodgers",2013,"RB","Atl",119.25826481763,128.291862968593,110.224666666667,NA,141.3
"Matthew Prater",2013,"K","Den",119.239723008174,119.239723008174,NA,NA,170
"Steven Hauschka",2015,"K","Sea",119.19499628214,138.260772376657,100.129220187623,NA,147
"Barrett Ruud",2010,"MLB","Tam",119.134461158886,119.134461158886,NA,NA,122.25
"Martellus Bennett",2013,"TE","Chi",119.091379397064,120.342092127462,117.840666666667,NA,168.9
"Brandon Gibson",2011,"WR","Lar",119.072840797077,147.445681594154,90.7,NA,86.7
"Sdg",2018,"DST","Sdg",119,138.866165359059,119,119,NA
"Ari",2016,"DST","Ari",119,133.43919126709,119,119,146
"Min",2016,"DST","Min",119,134.443464947508,119,119,158
"Kan",2014,"DST","Kan",119,134.598860529723,119,119,118
"Kirk Morrison",2010,"LB","Jax",118.849431792547,118.849431792547,NA,NA,81
"Nick Novak",2014,"K","Sdg",118.791408722612,137.731940252241,99.8508771929825,NA,116
"Sony Michel",2018,"RB","Nwe",118.699564309941,61.098692929824,147.5,147.5,NA
"Santana Moss",2012,"WR","Was",118.694577204329,137.989154408657,99.4,NA,145.7
"Nick Folk",2013,"K","Nyj",118.676716533603,118.676716533603,NA,NA,144
"Phil Dawson",2013,"K","Sfo",118.513740975175,118.513740975175,NA,NA,158
"Michael Wallace",2018,"WR","Phi",118.512625523506,132.625251047012,104.4,104.4,NA
"Lawrence Timmons",2015,"LB","Pit",118.509923362647,108.696513391961,128.323333333333,NA,125.25
"Dallas Clark",2008,"TE","Ind",118.5,NA,118.5,NA,195.8
"Terrance West",2014,"RB","Cle",118.484533411793,120.774100235378,113.9795,120.7,112.7
"Greg Zuerlein",2013,"K","Lar",118.350765416747,118.350765416747,NA,NA,123
"Bo Scaife",2009,"TE","Ten",118.3,NA,118.3,NA,93
"Matthew Bryant",2015,"K","Atl",118.246845240247,138.260772376657,98.2329181038374,NA,74
"Mark Ingram",2012,"RB","Nor",118.240030179325,108.240060358651,128.24,NA,99.1
"Ron Jones",2018,"RB","Tam",118.238779767503,138.116339302508,108.3,108.3,NA
"Jason Hanson",2012,"K","Det",118.22034782758,118.22034782758,NA,NA,155
"Greg Olsen",2012,"TE","Car",118.209247676525,111.750995353051,124.6675,NA,183.3
"Jim Graham",2018,"TE","Gnb",118.198875594009,107.097751188018,129.3,129.3,NA
"Cj Mosley",2017,"LB","Bal",118.185892302602,106.730117938538,129.641666666667,NA,159.5
"Mark Barron",2016,"DB","Lar",118.15,NA,118.15,NA,126.5
"Zach Ertz",2014,"TE","Phi",118.11717532065,103.112863461812,133.121487179487,113.6,144.2
"Dqwell Jackson",2013,"LB","Cle",118.08038968509,118.08038968509,NA,NA,127
"Deone Bucannon",2016,"DB","Ari",118.073347158908,108.196694317817,127.95,NA,88.5
"Karlos Dansby",2015,"LB","Cle",118.033243160441,103.236486320882,132.83,NA,124.25
"Kan",2017,"DST","Kan",118,132.604398080102,118,118,125
"Car",2014,"DST","Car",118,143.438365321954,118,118,117
"Patrick Willis",2013,"LB","Sfo",117.995603020088,117.995603020088,NA,NA,114
"Alfred Morris",2012,"RB","Was",117.866956546691,157.483913093382,78.25,NA,252
"Nick Folk",2012,"K","Nyj",117.822731045097,117.822731045097,NA,NA,104
"Kenny Britt",2010,"WR","Ten",117.805858280635,112.611716561269,123,NA,171.5
"Brian Cushing",2012,"MLB","Hou",117.776800764658,117.776800764658,NA,NA,35.25
"Adam Vinatieri",2012,"K","Ind",117.739022248785,117.739022248785,NA,NA,132
"Darren Mcfadden",2014,"RB","Oak",117.677532840643,118.262265188596,123.770333333333,111,120.6
"Plaxico Burress",2011,"WR","Nyj",117.676447876573,121.252895753146,114.1,NA,154.2
"Charles Clay",2015,"TE","Buf",117.640561749348,129.640390165364,105.640733333333,94.6,121.8
"Deion Jones",2018,"OLB","Atl",117.589256907214,117.589256907214,NA,NA,NA
"Ryan Succop",2018,"K","Ten",117.577868706594,117.577868706594,NA,NA,NA
"Shayne Graham",2012,"K","Hou",117.567120256358,117.567120256358,NA,NA,155
"Jordan Matthews",2018,"WR","Nwe",117.565426236276,122.230852472552,112.9,112.9,NA
"Jermaine Kearse",2016,"WR","Sea",117.486142779829,136.631880797752,98.3404047619048,100.2,98.1
"Sebastian Janikowski",2018,"K","Sea",117.460220086276,117.460220086276,NA,NA,NA
"Deion Branch",2011,"WR","Nwe",117.459376680187,139.218753360375,95.7,NA,151.2
"Andre Roberts",2011,"WR","Ari",117.315086920993,119.630173841985,115,NA,124.3
"Derrick Johnson",2014,"LB","Kan",117.313043534577,117.313043534577,NA,NA,4
"Doug Baldwin",2012,"WR","Sea",117.290034481383,129.680068962766,104.9,NA,83.6
"Paul Posluszny",2012,"MLB","Jax",117.220993044906,117.220993044906,NA,NA,153.25
"Stephen Gostkowski",2011,"K","Nwe",117.166787445904,117.166787445904,NA,NA,157.5
"Jarrett Boykin",2014,"WR","Gnb",117.144581584457,106.885966587718,127.403196581197,130.2,5.3
"Justin Tucker",2016,"K","Bal",117.126973232612,133.590497024321,100.663449440904,NA,175
"Shaun Suisham",2012,"K","Pit",117.108095476581,117.108095476581,NA,NA,133.4
"Darren Sproles",2017,"RB","Phi",117.075939982929,94.8850818535481,134.942738095238,121.4,20.4
"Phi",2018,"DST","Phi",117,135.597675517719,117,117,NA
"Car",2016,"DST","Car",117,134.73040028477,117,117,129
"Sfo",2014,"DST","Sfo",117,139.018612925839,117,117,127
"Lawrence Timmons",2013,"RILB","Pit",116.967641232906,116.967641232906,NA,NA,134.5
"James Laurinaitis",2015,"LB","Lar",116.957900454019,107.444134241371,126.471666666667,NA,97.75
"Allen Hurns",2018,"WR","Dal",116.951199867847,106.402399735694,127.5,127.5,NA
"Ray Lewis",2011,"MLB","Bal",116.913007470505,116.913007470505,NA,NA,103.75
"Theo Riddick",2018,"RB","Det",116.898026747438,158.894080242313,95.9,95.9,NA
"Kwon Alexander",2016,"LB","Tam",116.893640548355,111.245614430044,122.541666666667,NA,162.25
"Robert Woods",2017,"WR","Lar",116.889430681842,138.535861363683,95.243,89.7,163.3
"Mychal Kendricks",2014,"LB","Phi",116.888883717855,116.888883717855,NA,NA,99
"Sean Lee",2016,"LB","Dal",116.851336352779,103.694339372225,130.008333333333,NA,134.5
"Cameron Brate",2017,"TE","Tam",116.802379626789,127.242398142467,106.362361111111,110,143.1
"Stephen Gostkowski",2010,"K","Nwe",116.779299558101,116.779299558101,NA,NA,58
"Brandon Lafell",2016,"WR","Cin",116.775903234432,146.113889802197,87.4379166666667,84.4,186
"Lawrence Tynes",2012,"K","Nyg",116.761009636553,116.761009636553,NA,NA,154
"Ryan Mathews",2015,"RB","Phi",116.75252281011,116.836623985887,116.720944444444,116.7,124.5
"David Wilson",2012,"RB","Nyg",116.712619796625,121.99023959325,111.435,NA,77.2
"Steven Hauschka",2016,"K","Sea",116.643176361326,134.068088223349,99.2182644993025,NA,146
"Robert Bironas",2010,"K","Ten",116.611841253446,116.611841253446,NA,NA,123.5
"Bilal Powell",2016,"RB","Nyj",116.603798134024,114.388199957627,123.223194444444,112.2,197
"Blair Walsh",2014,"K","Min",116.536489726867,140.819672575428,92.2533068783069,NA,124
"Jeremy Shockey",2010,"TE","Nor",116.531126210413,128.562252420825,104.5,NA,99.8
"Michael Bush",2010,"RB","Oak",116.479715503413,102.459431006825,130.5,NA,150.9
"Mason Crosby",2010,"K","Gnb",116.444382948791,116.444382948791,NA,NA,125
"Joshua Scobee",2013,"K","Jax",116.395058715608,116.395058715608,NA,NA,104
"Mohamed Sanu",2016,"WR","Atl",116.39089944118,107.843018689122,124.938780193237,120.8,146.8
"Thomas Rawls",2017,"RB","Sea",116.377353398223,157.406843419953,99.8252167747164,91.9,32.1
"Ted Ginn",2016,"WR","Car",116.140656784581,125.683128540913,106.598185028249,91,163
"Sean Lee",2015,"LB","Dal",116.080600088495,94.8978668436566,137.263333333333,NA,124.5
"Nor",2014,"DST","Nor",116,136.072111328428,116,116,69
"Allen Hurns",2017,"WR","Jax",115.90876526402,118.372959099469,113.444571428571,104.8,99.4
"Bilal Powell",2013,"RB","Nyj",115.882807938857,145.256282544381,86.5093333333333,NA,140.1
"Jerrell Freeman",2016,"LB","Chi",115.78637366195,106.914413990567,124.658333333333,NA,107.5
"Heath Miller",2011,"TE","Pit",115.781797937373,115.963595874747,115.6,NA,124.7
"Visanthe Shiancoe",2010,"TE","Min",115.78176506879,102.56353013758,129,NA,112
"Dan Thomas",2011,"RB","Mia",115.766607416267,106.033214832534,125.5,NA,81.3
"London Fletcher",2012,"MLB","Was",115.758424005633,115.758424005633,NA,NA,146.25
"Jamie Collins",2017,"LB","Cle",115.716775888239,101.516885109811,129.916666666667,NA,41.75
"Tony Gonzalez",2011,"TE","Atl",115.659760299193,117.419520598386,113.9,NA,209.5
"Connor Barth",2012,"K","Tam",115.65523468205,115.65523468205,NA,NA,147
"Christine Michael",2016,"","Gnb/sea",115.619812477284,115.619812477284,NA,NA,137
"Jeremy Hill",2014,"RB","Cin",115.600699657422,111.432727177394,118.569371794872,116.8,210.9
"Kevin Faulk",2009,"RB","Nwe",115.6,NA,115.6,NA,118.6
"Nelson Agholor",2015,"WR","Phi",115.59399715882,83.3994834372538,147.788510880386,147.9,55.3
"Dexter Mccluster",2014,"RB","Ten",115.590330490388,135.631049191223,101.339942279942,109.8,64.8
"Dan Carpenter",2015,"K","Buf",115.566413646246,136.863972268126,94.2688550243655,NA,117
"Darren Sproles",2016,"RB","Phi",115.555557309075,108.881671927224,124.785,113,162.5
"Mason Crosby",2016,"K","Gnb",115.555434091672,131.083143229421,100.027724953924,NA,130
"Dan Trevathan",2016,"LB","Chi",115.480669457388,107.728005581443,123.233333333333,NA,62
"Mason Crosby",2018,"K","Gnb",115.460193540865,115.460193540865,NA,NA,NA
"Phil Dawson",2018,"K","Ari",115.460193540865,115.460193540865,NA,NA,NA
"Marqise Lee",2014,"WR","Jax",115.4441387239,116.422606507629,114.465670940171,115,86.1
"Ryan Succop",2013,"K","Kan",115.417205365038,115.417205365038,NA,NA,127
"Santonio Holmes",2010,"WR","Nyj",115.381791176917,138.663582353833,92.1,NA,160.3
"Fred Jackson",2010,"RB","Buf",115.381181406142,89.3623628122843,141.4,NA,183.2
"Jay Feely",2012,"K","Ari",115.362477203484,115.362477203484,NA,NA,113.5
"Austin Collie",2012,"WR","Ind",115.358096506248,139.533693012497,91.1825,NA,1.6
"Matthew Prater",2015,"K","Det",115.325316874556,142.079414533829,88.571219215283,NA,118
"Legarrette Blount",2017,"RB","Phi",115.31275404598,120.24125882022,118.997003317721,106.7,105.6
"Derrick Henry",2017,"RB","Ten",115.28203321799,102.24839768215,122.19770197182,121.4,135
"Tavon Austin",2013,"WR","Lar",115.218795582416,66.0652578314983,164.372333333333,NA,130.9
"Antonio Gates",2015,"TE","Sdg",115.218130995439,126.264917546434,104.171344444444,104.7,149
"Graham Gano",2016,"K","Car",115.185771223263,130.844347629906,99.5271948166193,NA,145
"Curtis Lofton",2013,"LB","Nor",115.155107507864,115.155107507864,NA,NA,120.5
"Robert Bironas",2011,"K","Ten",115.154338329799,115.154338329799,NA,NA,144
"Demeco Ryans",2010,"MLB","Hou",115.123625954515,115.123625954515,NA,NA,47.5
"Bobby Wagner",2018,"ILB","Sea",115.093581209032,115.093581209032,NA,NA,NA
"Barrett Ruud",2011,"MLB","Ten",115.01839122858,115.01839122858,NA,NA,56.75
"Mark Ingram",2014,"RB","Nor",115.012241091317,121.588633530361,115.74808974359,107.7,191.9
"Den",2018,"DST","Den",115,124.547067006518,115,115,NA
"Hou",2016,"DST","Hou",115,135.160803290663,115,115,97
"Hou",2015,"DST","Hou",115,135.41928639759,115,115,157
"Ari",2014,"DST","Ari",115,132.857745949435,115,115,143
"Buf",2014,"DST","Buf",115,125.6254238467,115,115,173
"Bobby Engram",2008,"WR","Sea",115,NA,115,NA,95.9
"Dqwell Jackson",2014,"LB","Ind",114.93482421228,114.93482421228,NA,NA,138.5
"Steven Hauschka",2012,"K","Sea",114.909159794145,114.909159794145,NA,NA,127.5
"Nate Burleson",2011,"WR","Det",114.905167717542,109.610335435083,120.2,NA,173.2
"Matthew Prater",2012,"K","Den",114.894825646814,114.894825646814,NA,NA,146.5
"Eric Kendricks",2017,"LB","Min",114.836365681973,104.664398030614,125.008333333333,NA,112.25
"Devin Funchess",2017,"WR","Car",114.780484618418,123.205635903503,106.355333333333,103.5,195
"Nate Washington",2011,"WR","Ten",114.756925809141,139.513851618282,90,NA,224.8
"Hunter Henry",2017,"TE","Sdg",114.750056789719,107.584280246105,121.915833333333,120.6,126.9
"Kwon Alexander",2018,"OLB","Tam",114.68501552948,114.68501552948,NA,NA,NA
"Randy Bullock",2018,"K","Cin",114.61388249793,114.61388249793,NA,NA,NA
"Dan Bailey",2016,"K","Dal",114.602727516298,131.680132228206,97.5253228043894,NA,141.5
"Mason Crosby",2011,"K","Gnb",114.569324051862,114.569324051862,NA,NA,151.5
"Kevin Faulk",2010,"RB","Nwe",114.55577414372,112.91154828744,116.2,NA,16.7
"Jim Graham",2011,"TE","Nor",114.505255147309,98.0105102946178,131,NA,294
"Preston Brown",2017,"LB","Buf",114.473799169543,106.072598339085,122.875,NA,123
"Austin Collie",2011,"WR","Ind",114.473120801493,143.346241602987,85.6,NA,111.4
"Justin Hunter",2014,"WR","Ten",114.459197136122,97.7362959816451,131.182098290598,130.7,95.8
"James White",2016,"RB","Nwe",114.452438737294,157.982851926168,100.974464285714,84.4,161.7
"David Akers",2010,"K","Phi",114.434883292936,114.434883292936,NA,NA,155.5
"Stephen Hill",2012,"WR","Nyj",114.408168636876,139.368003940418,89.4483333333333,NA,64.2
"Lawrence Timmons",2011,"RILB","Pit",114.342508271892,114.342508271892,NA,NA,99.75
"Morgan Burnett",2015,"DB","Gnb",114.294999820219,100.309999640438,128.28,NA,72
"Jon Baldwin",2012,"WR","Kan",114.237705217706,114.892077102078,113.583333333333,NA,58.5
"Stephen Tulloch",2012,"MLB","Det",114.199703076782,114.199703076782,NA,NA,110.25
"Jack Doyle",2017,"TE","Ind",114.148323160411,110.8919240986,117.404722222222,115.4,169
"Jay Feely",2013,"K","Ari",114.113400897612,114.113400897612,NA,NA,146.5
"Nate Kaeding",2010,"K","Sdg",114.099966683626,114.099966683626,NA,NA,120
"Knile Davis",2015,"RB","Kan",114.088841759934,111.612936390912,125.653588888889,105,17.6
"Was",2018,"DST","Was",114,123.301928019341,114,114,NA
"Den",2015,"DST","Den",114,128.844608189054,114,114,185
"Gnb",2015,"DST","Gnb",114,129.649670826834,114,114,123
"Cle",2014,"DST","Cle",114,123.482513594038,114,114,131
"Visanthe Shiancoe",2009,"TE","Min",114,NA,114,NA,178.6
"Tyler Eifert",2014,"TE","Cin",113.972900119194,128.385736135824,99.5600641025642,95.9,6.7
"Dan Carpenter",2014,"K","Buf",113.956108024461,136.324872358131,91.587343690792,NA,152
"Sam Bradford",2018,"QB","Ari",113.939702979269,180.499108937808,80.66,80.66,NA
"Blair Walsh",2015,"K","Min",113.893783431057,136.773438927758,91.0141279343555,NA,153
"Sean Lee",2017,"LB","Dal",113.687925110138,101.759183553608,125.616666666667,NA,103.75
"Dan Bailey",2017,"K","Dal",113.663371608379,127.659240398103,99.667502818655,NA,81
"Jonathan Beason",2010,"LB","Car",113.654553991558,113.654553991558,NA,NA,130.75
"Jerome Simpson",2011,"WR","Cin",113.596158725202,125.292317450403,101.9,NA,146.5
"Jared Cook",2015,"TE","Lar",113.523305049605,125.153473735573,101.893136363636,105.5,85.1
"Lawrence Timmons",2014,"LB","Pit",113.488035816817,113.488035816817,NA,NA,120
"Dwayne Allen",2013,"TE","Ind",113.463161950538,129.924990567742,97.0013333333333,NA,9
"Kenbrell Thompkins",2014,"WR","Nwe/oak",113.4467377378,113.4467377378,NA,NA,47.7
"London Fletcher",2013,"MLB","Was",113.422540038039,113.422540038039,NA,NA,100
"Delanie Walker",2014,"TE","Ten",113.421716839015,103.677638806235,123.165794871795,117.3,176
"Daryl Washington",2012,"LB","Ari",113.393370889645,113.393370889645,NA,NA,165.25
"Devin Funchess",2016,"WR","Car",113.354491255816,108.852244416393,117.856738095238,111,84.1
"Curtis Lofton",2014,"LB","Nor",113.340831650898,113.340831650898,NA,NA,137
"Dustin Keller",2010,"TE","Nyj",113.338603032938,120.677206065876,106,NA,153.7
"Adam Vinatieri",2016,"K","Ind",113.31472371386,133.38980710558,93.2396403221404,NA,149
"Leveon Bell",2013,"RB","Pit",113.308740647912,117.816147962491,108.801333333333,NA,216.9
"Darren Mcfadden",2017,"RB","Dal",113.280672287391,125.608089115555,109.733927746618,104.5,-0.2
"Cameron Brate",2018,"TE","Tam",113.278812303688,126.257624607375,100.3,100.3,NA
"Rian Lindell",2013,"K","Tam",113.265927993785,113.265927993785,NA,NA,112
"Laurent Robinson",2012,"WR","Jax",113.230859843494,103.854219686989,122.6075,NA,47.2
"Giovani Bernard",2018,"RB","Cin",113.146270824539,159.438812473618,90,90,NA
"Brian Cushing",2011,"LB","Hou",113.127298908323,113.127298908323,NA,NA,126
"Car",2018,"DST","Car",113,130.617119569009,113,113,NA
"Sea",2016,"DST","Sea",113,139.751768686857,113,113,119
"Bal",2014,"DST","Bal",113,132.054154604687,113,113,148
"Mohamed Sanu",2015,"WR","Cin",112.982465819346,143.51455862282,82.4503730158731,81.5,91.5
"Phil Dawson",2015,"K","Sfo",112.927269531652,136.327238893089,89.5273001702156,NA,104
"Terrance Williams",2018,"WR","Dal",112.823963687189,116.147927374377,109.5,109.5,NA
"Adam Vinatieri",2017,"K","Ind",112.770656898269,128.334714486249,97.2065993102889,NA,125
"Jason Witten",2017,"TE","Dal",112.751001173983,109.464669014633,116.037333333333,118,147
"Reggie Bush",2015,"RB","Sfo",112.702399646177,132.953610049642,107.553588888889,97.6,8.7
"Robbie Gould",2014,"K","Chi",112.697021704005,135.001186265153,90.3928571428571,NA,58
"Wil Lutz",2017,"K","Nor",112.688240670624,130.496231568314,94.8802497729337,NA,163.9
"Justin Houston",2015,"LB","Kan",112.660190710611,99.5070480878896,125.813333333333,NA,68.75
"Rashard Mendenhall",2008,"RB","Pit",112.6,NA,112.6,NA,9.5
"Timothy Hightower",2009,"RB","Ari",112.6,NA,112.6,NA,205.6
"Brian Urlacher",2011,"MLB","Chi",112.592535824403,112.592535824403,NA,NA,119.75
"Charles Clay",2018,"TE","Buf",112.591987142556,113.083974285113,112.1,112.1,NA
"Benardrick Mckinney",2017,"LB","Hou",112.587188518124,98.1577103695816,127.016666666667,NA,96.5
"Willis Mcgahee",2010,"RB","Bal",112.585162114447,105.070324228894,120.1,NA,89.5
"Julius Thomas",2015,"TE","Jax",112.563868240415,112.742236480831,112.3855,103.2,121.5
"Caleb Sturgis",2014,"K","Mia",112.530737635898,130.501174685285,94.5603005865103,NA,143
"Kaimi Fairbairn",2018,"K","Hou",112.518978032908,112.518978032908,NA,NA,NA
"Paul Posluszny",2010,"LB","Buf",112.49918807499,112.49918807499,NA,NA,138
"Vontaze Burfict",2014,"LB","Cin",112.473473658349,112.473473658349,NA,NA,30
"Jerod Mayo",2011,"LB","Nwe",112.433282102625,112.433282102625,NA,NA,95.5
"Michael Nugent",2014,"K","Cin",112.356036152917,133.823418324157,90.8886539816772,NA,128.5
"Dan Woodhead",2013,"RB","Sdg",112.315252854546,108.335839042426,116.294666666667,NA,223.4
"Ryan Succop",2012,"K","Kan",112.314081871116,112.314081871116,NA,NA,117
"Bilal Powell",2018,"RB","Nyj",112.307258844542,134.321776533625,101.3,101.3,NA
"Preston Brown",2016,"LB","Buf",112.301875310686,103.120417288039,121.483333333333,NA,127
"Karlos Dansby",2010,"LB","Mia",112.271880663437,112.271880663437,NA,NA,107
"Sebastian Janikowski",2011,"K","Oak",112.229266940113,112.229266940113,NA,NA,153
"Derrick Henry",2016,"RB","Ten",112.192259258932,117.460540680154,107.616237096643,111.5,105.7
"Matthew Prater",2011,"K","Den",112.176083823936,112.176083823936,NA,NA,97
"Sebastian Janikowski",2014,"K","Oak",112.145077483767,135.596390398769,88.6937645687646,NA,101
"Devery Henderson",2010,"WR","Nor",112.135366143992,152.170732287984,72.1,NA,87.2
"Ty Montgomery",2018,"WR/RB","Gnb",112.1,144.361596619815,112.1,112.1,NA
"Bryce Brown",2013,"RB","Phi",112.061223187641,121.461779708615,102.660666666667,NA,59.8
"Jerious Norwood",2010,"","Atl",112.053317897787,112.053317897787,NA,NA,2.7
"Lar",2018,"DST","Lar",112,130.305834822214,112,112,NA
"Cin",2016,"DST","Cin",112,140.899510035906,112,112,96
"Stephen Tulloch",2014,"LB","Det",111.97556485544,111.97556485544,NA,NA,24.5
"Mason Crosby",2017,"K","Gnb",111.952179989755,124.957344045521,98.9470159339877,NA,85
"Shaun Suisham",2014,"K","Pit",111.932552342865,131.50436198016,92.3607427055703,NA,144.5
